268,-1390,-7711
315,-1215,-7753
352,-1139,-7747
388,-1049,-7735
397,-987,-7737
414,-972,-7767
455,-872,-7801
478,-792,-7816
476,-726,-7807
491,-683,-7776
510,-644,-7782
592,-527,-7765
613,-501,-7749
611,-484,-7757
598,-471,-7767
611,-435,-7788
639,-428,-7781
637,-467,-7774
652,-447,-7757
676,-428,-7757
693,-398,-7753
733,-360,-7736
716,-349,-7761
693,-329,-7724
714,-276,-7703
793,-175,-7702
920,-36,-7760
984,41,-7756
1038,108,-7772
1076,129,-7760
1102,174,-7761
1166,249,-7773
1248,345,-7773
1308,410,-7778
1338,463,-7768
1393,506,-7800
1526,598,-7810
1569,596,-7786
1650,639,-7773
1704,699,-7755
1803,785,-7803
1981,873,-7786
2092,939,-7760
2208,988,-7749
2281,1020,-7744
2351,1042,-7805
2467,1072,-7817
2623,1151,-7772
2763,1207,-7733
2827,1246,-7727
2861,1260,-7753
2853,1254,-7809
2857,1246,-7795
2921,1245,-7775
3080,1273,-7749
3198,1282,-7762
3294,1288,-7730
3311,1329,-7718
3300,1325,-7725
3341,1329,-7732
3436,1338,-7742
3637,1344,-7739
3729,1314,-7756
3774,1301,-7742
3810,1308,-7763
3900,1303,-7743
3988,1303,-7771
4035,1321,-7751
4108,1336,-7738
4211,1336,-7730
4269,1308,-7775
4331,1293,-7770
4436,1273,-7739
4541,1252,-7730
4601,1228,-7749
4653,1218,-7745
4653,1224,-7752
4691,1248,-7717
4719,1215,-7681
4803,1181,-7691
4848,1153,-7676
4863,1162,-7650
4869,1170,-7660
4921,1177,-7645
5015,1123,-7693
5098,1081,-7675
5111,1050,-7665
5115,1036,-7612
5116,1040,-7609
5171,1020,-7620
5231,993,-7641
5287,967,-7653
5311,967,-7615
5310,956,-7624
5313,931,-7604
5360,939,-7566
5392,933,-7562
5514,900,-7572
5581,855,-7550
5634,832,-7592
5664,808,-7607
5713,795,-7603
5735,770,-7604
5793,744,-7592
5844,706,-7603
5938,654,-7574
5973,650,-7580
5983,600,-7582
6031,586,-7600
6118,510,-7576
6187,401,-7548
6255,315,-7557
6326,251,-7532
6427,191,-7525
6525,86,-7523
6641,-29,-7520
6729,-122,-7517
6757,-214,-7502
6806,-246,-7547
6866,-310,-7540
6928,-400,-7505
6984,-475,-7468
7033,-495,-7480
7072,-548,-7504
7108,-589,-7466
7149,-698,-7469
7196,-786,-7468
7246,-930,-7472
7275,-1052,-7467
7318,-1167,-7433
7351,-1229,-7416
7359,-1317,-7438
7368,-1420,-7462
7400,-1525,-7439
7432,-1577,-7410
7440,-1632,-7404
7449,-1664,-7424
7466,-1673,-7420
7477,-1701,-7421
7483,-1735,-7422
7490,-1819,-7416
7501,-2020,-7430
7535,-2136,-7392
7552,-2241,-7374
7543,-2301,-7315
7545,-2440,-7346
7571,-2549,-7367
7541,-2657,-7353
7561,-2783,-7385
7533,-2907,-7341
7503,-2918,-7316
7488,-2993,-7338
7488,-3072,-7318
7462,-3304,-7276
7455,-3454,-7307
7408,-3531,-7344
7380,-3619,-7336
7363,-3615,-7354
7387,-3608,-7391
7383,-3642,-7366
7380,-3657,-7330
7348,-3704,-7395
7365,-3737,-7425
7366,-3788,-7382
7372,-3846,-7336
7288,-3940,-7284
7220,-4045,-7303
7175,-4146,-7351
7143,-4245,-7382
7059,-4392,-7335
6995,-4499,-7328
6898,-4604,-7352
6841,-4673,-7386
6768,-4793,-7393
6731,-4879,-7381
6656,-4924,-7347
6603,-4958,-7344
6541,-4995,-7370
6502,-5054,-7327
6481,-5091,-7321
6472,-5138,-7356
6465,-5166,-7372
6453,-5192,-7374
6405,-5237,-7367
6367,-5250,-7362
6301,-5310,-7349
6249,-5382,-7323
6210,-5417,-7339
6159,-5462,-7356
6114,-5498,-7392
6127,-5500,-7377
6112,-5522,-7348
6105,-5496,-7362
6088,-5509,-7378
6095,-5522,-7366
6105,-5498,-7335
6121,-5487,-7309
6108,-5492,-7302
6065,-5513,-7322
6050,-5500,-7340
6013,-5513,-7312
5998,-5550,-7309
5994,-5565,-7321
5977,-5607,-7330
5936,-5644,-7355
5876,-5674,-7364
5838,-5702,-7346
5790,-5719,-7336
5760,-5753,-7342
5664,-5785,-7288
5598,-5805,-7327
5555,-5850,-7363
5516,-5897,-7380
5413,-5940,-7364
5321,-5948,-7358
5244,-5982,-7398
5152,-6030,-7397
4993,-6092,-7401
4920,-6111,-7426
4873,-6120,-7412
4807,-6130,-7402
4681,-6137,-7431
4595,-6152,-7459
4501,-6186,-7424
4434,-6195,-7414
4366,-6179,-7399
4314,-6173,-7396
4280,-6201,-7420
4209,-6207,-7436
4162,-6242,-7483
4123,-6252,-7447
4098,-6242,-7458
4121,-6257,-7450
4141,-6240,-7480
4117,-6224,-7464
4100,-6240,-7439
4104,-6246,-7450
4123,-6248,-7469
4098,-6261,-7462
4095,-6229,-7435
4083,-6239,-7462
4085,-6250,-7485
4078,-6263,-7493
4057,-6257,-7485
4065,-6257,-7433
4055,-6263,-7429
4050,-6244,-7485
4044,-6248,-7478
4031,-6265,-7471
4027,-6255,-7422
4027,-6250,-7389
4051,-6227,-7405
4051,-6209,-7417
4033,-6199,-7431
4048,-6195,-7423
4070,-6171,-7441
4093,-6197,-7427
4061,-6205,-7464
4059,-6225,-7450
4070,-6209,-7450
4068,-6227,-7432
4061,-6220,-7435
4053,-6218,-7432
4068,-6209,-7447
4072,-6201,-7453
4050,-6192,-7487
4033,-6192,-7453
4040,-6180,-7479
4050,-6210,-7447
4044,-6240,-7414
4040,-6209,-7458
4035,-6220,-7477
4042,-6207,-7513
4036,-6207,-7509
4051,-6195,-7502
4066,-6192,-7494
4065,-6171,-7482
4051,-6182,-7464
4063,-6205,-7443
4020,-6224,-7436
4027,-6205,-7402
4023,-6210,-7433
3952,-6209,-7475
3840,-6201,-7480
3742,-6199,-7511
3618,-6173,-7515
3525,-6167,-7539
3474,-6160,-7525
3431,-6160,-7541
3245,-6115,-7513
3116,-6087,-7469
2985,-6055,-7522
2910,-6036,-7552
2889,-6034,-7541
2866,-6036,-7478
2851,-6049,-7434
2799,-6002,-7452
2700,-5937,-7466
2591,-5920,-7513
2439,-5897,-7499
2347,-5847,-7514
2266,-5824,-7541
2086,-5719,-7544
1923,-5620,-7569
1745,-5522,-7611
1554,-5395,-7636
1445,-5309,-7624
1366,-5205,-7618
1186,-4997,-7604
1012,-4823,-7593
841,-4622,-7627
716,-4384,-7629
658,-4285,-7600
551,-4135,-7624
376,-3600,-7651
266,-3177,-7655
172,-2856,-7695
129,-2586,-7750
120,-2429,-7697
127,-2185,-7675
275,-1530,-7738
483,-910,-7764
748,-269,-7743
1029,22,-7730
1081,88,-7724
1117,155,-7740
1276,318,-7722
1434,466,-7758
1554,558,-7768
1642,620,-7766
1659,660,-7765
1755,708,-7749
1980,826,-7736
2115,915,-7756
2180,971,-7747
2229,995,-7782
2306,1016,-7806
2375,1040,-7774
2508,1091,-7782
2628,1134,-7779
2709,1158,-7762
2808,1207,-7745
2866,1222,-7731
2915,1216,-7750
3000,1237,-7718
3112,1246,-7705
3185,1245,-7711
3283,1260,-7720
3343,1280,-7734
3427,1291,-7717
3598,1331,-7694
3701,1344,-7674
3804,1316,-7646
3950,1297,-7645
4078,1278,-7663
4132,1261,-7654
4233,1275,-7652
4306,1273,-7651
4368,1228,-7636
4441,1231,-7616
4470,1231,-7631
4488,1237,-7623
4501,1194,-7661
4500,1177,-7662
4501,1203,-7676
4501,1231,-7698
4486,1224,-7698
4486,1200,-7661
4539,1190,-7650
4620,1168,-7672
4755,1111,-7679
5030,1042,-7677
5263,948,-7623
5445,903,-7618
5501,896,-7638
5535,896,-7648
5572,849,-7629
5730,727,-7642
5840,660,-7635
5923,594,-7621
6080,489,-7626
6223,376,-7608
6330,270,-7572
6525,118,-7529
6626,24,-7542
6706,-77,-7570
6778,-207,-7588
6843,-334,-7582
6903,-435,-7578
6973,-569,-7596
7035,-638,-7597
7074,-737,-7566
7166,-893,-7535
7216,-998,-7505
7256,-1086,-7528
7320,-1169,-7523
7350,-1247,-7517
7366,-1392,-7487
7408,-1534,-7484
7428,-1626,-7501
7460,-1737,-7482
7505,-1860,-7463
7507,-1926,-7469
7513,-2020,-7453
7524,-2215,-7414
7560,-2434,-7427
7548,-2663,-7439
7554,-2899,-7419
7546,-2939,-7417
7509,-2995,-7434
7488,-3090,-7412
7492,-3160,-7428
7466,-3214,-7446
7479,-3257,-7417
7483,-3312,-7423
7492,-3353,-7435
7456,-3415,-7452
7438,-3447,-7460
7415,-3497,-7426
7385,-3614,-7425
7365,-3692,-7424
7338,-3803,-7425
7273,-3951,-7434
7226,-4050,-7446
7211,-4114,-7403
7138,-4259,-7413
7080,-4334,-7457
7046,-4379,-7420
7020,-4472,-7436
7003,-4512,-7471
6982,-4530,-7441
6990,-4562,-7435
7012,-4566,-7454
7003,-4544,-7420
7008,-4517,-7419
7003,-4514,-7468
6991,-4538,-7465
6941,-4604,-7493
6924,-4637,-7509
6900,-4699,-7497
6862,-4748,-7518
6826,-4782,-7531
6810,-4785,-7475
6770,-4823,-7422
6772,-4896,-7457
6780,-4883,-7479
6742,-4881,-7441
6721,-4859,-7444
6729,-4847,-7452
6714,-4881,-7450
6716,-4896,-7447
6736,-4919,-7446
6716,-4947,-7456
6688,-4950,-7493
6661,-4949,-7486
6633,-4995,-7466
6598,-5033,-7463
6583,-5050,-7449
6570,-5029,-7453
6581,-4999,-7467
6579,-5025,-7431
6579,-5044,-7382
6556,-5065,-7409
6502,-5108,-7426
6476,-5134,-7427
6506,-5151,-7435
6500,-5153,-7409
6461,-5175,-7418
6442,-5220,-7442
6442,-5247,-7405
6380,-5252,-7418
6367,-5249,-7444
6375,-5264,-7452
6350,-5295,-7475
6330,-5327,-7444
6292,-5342,-7451
6285,-5348,-7463
6316,-5331,-7444
6322,-5305,-7409
6322,-5301,-7428
6309,-5327,-7421
6298,-5331,-7376
6245,-5384,-7394
6219,-5425,-7444
6189,-5459,-7461
6095,-5541,-7424
6018,-5584,-7373
5996,-5607,-7413
5951,-5612,-7477
5895,-5610,-7444
5893,-5620,-7436
5919,-5648,-7471
5923,-5644,-7448
5904,-5652,-7426
5885,-5682,-7417
5876,-5680,-7405
5881,-5655,-7397
5878,-5654,-7408
5866,-5650,-7408
5889,-5655,-7370
5940,-5652,-7407
5945,-5661,-7426
5945,-5655,-7456
5887,-5629,-7445
5880,-5629,-7392
5900,-5616,-7387
5964,-5601,-7405
5970,-5590,-7445
5968,-5584,-7449
5949,-5571,-7443
5960,-5567,-7463
5964,-5564,-7482
5958,-5584,-7453
5910,-5610,-7402
5861,-5655,-7427
5760,-5708,-7476
5658,-5730,-7463
5628,-5734,-7441
5675,-5740,-7444
5696,-5744,-7459
5660,-5762,-7471
5651,-5775,-7468
5626,-5781,-7446
5589,-5794,-7462
5546,-5817,-7504
5488,-5843,-7503
5416,-5865,-7486
5400,-5914,-7461
5411,-5892,-7453
5413,-5847,-7462
5321,-5903,-7473
5259,-5925,-7452
5223,-5942,-7446
5116,-6002,-7484
5034,-6040,-7456
4955,-6083,-7490
4691,-6145,-7517
4355,-6203,-7534
3931,-6233,-7535
3399,-6209,-7505
3211,-6180,-7519
3037,-6145,-7547
2716,-6029,-7567
2486,-5954,-7561
2313,-5895,-7599
2171,-5837,-7630
2086,-5790,-7584
2023,-5736,-7602
2002,-5723,-7583
1987,-5742,-7557
1996,-5760,-7585
1961,-5742,-7607
1951,-5729,-7622
1944,-5729,-7611
1863,-5674,-7640
1790,-5605,-7659
1691,-5522,-7627
1464,-5354,-7626
1336,-5265,-7655
1222,-5155,-7653
1050,-4934,-7649
943,-4804,-7647
836,-4701,-7662
701,-4510,-7686
637,-4382,-7679
588,-4304,-7677
508,-4125,-7699
446,-4013,-7742
397,-3912,-7777
395,-3724,-7771
369,-3614,-7749
298,-3503,-7747
211,-3242,-7789
191,-3107,-7823
155,-2993,-7815
121,-2819,-7755
120,-2723,-7730
120,-2577,-7785
133,-2423,-7767
127,-2331,-7739
123,-2217,-7732
120,-2042,-7779
125,-1973,-7803
125,-1868,-7789
165,-1733,-7743
174,-1671,-7717
172,-1664,-7771
170,-1665,-7804
189,-1677,-7748
165,-1665,-7771
180,-1598,-7794
211,-1519,-7847
206,-1497,-7835
226,-1454,-7759
219,-1424,-7769
193,-1452,-7793
221,-1463,-7785
234,-1467,-7789
247,-1414,-7788
221,-1367,-7820
198,-1362,-7850
206,-1334,-7834
270,-1320,-7836
273,-1298,-7869
285,-1255,-7849
296,-1180,-7858
311,-1133,-7890
320,-1114,-7856
335,-1080,-7805
343,-1043,-7808
356,-1037,-7834
399,-1024,-7915
414,-994,-7896
418,-953,-7912
451,-904,-7895
476,-876,-7883
468,-797,-7869
476,-735,-7871
481,-700,-7888
521,-687,-7884
575,-642,-7894
588,-582,-7891
581,-546,-7875
583,-527,-7885
596,-524,-7885
620,-482,-7873
626,-479,-7846
663,-477,-7852
678,-462,-7916
678,-392,-7933
693,-325,-7934
759,-289,-7921
802,-250,-7907
838,-177,-7874
862,-152,-7862
901,-98,-7856
933,-45,-7884
1029,63,-7909
1111,148,-7905
1278,315,-7894
1338,388,-7879
1443,485,-7889
1558,545,-7896
1670,603,-7919
1861,725,-7897
2045,843,-7873
2156,885,-7898
2295,969,-7880
2343,1001,-7893
2371,1010,-7899
2390,1031,-7872
2461,1050,-7800
2520,1055,-7791
2655,1087,-7841
2741,1117,-7872
2872,1132,-7873
2975,1170,-7829
3195,1218,-7790
3307,1213,-7808
3493,1235,-7826
3609,1228,-7813
3819,1235,-7803
4091,1235,-7799
4363,1171,-7796
4580,1136,-7756
4723,1119,-7736
4852,1072,-7780
5064,1021,-7760
5248,950,-7745
5283,909,-7786
5311,892,-7768
5353,849,-7768
5446,821,-7767
5670,721,-7767
5788,650,-7748
6011,511,-7702
6138,391,-7695
6391,185,-7664
6560,45,-7613
6778,-179,-7546
6868,-306,-7585
6993,-490,-7604
7031,-578,-7600
7074,-719,-7591
7141,-803,-7597
7196,-897,-7622
7209,-932,-7604
7231,-994,-7598
7231,-1041,-7626
7297,-1159,-7650
7344,-1240,-7615
7363,-1371,-7576
7378,-1433,-7586
7393,-1478,-7584
7400,-1499,-7592
7426,-1564,-7593
7445,-1645,-7566
7449,-1682,-7559
7456,-1703,-7571
7494,-1787,-7558
7496,-1857,-7542
7477,-1911,-7518
7507,-1950,-7540
7531,-1982,-7556
7513,-2091,-7537
7505,-2190,-7499
7533,-2277,-7495
7545,-2361,-7493
7548,-2447,-7492
7552,-2552,-7518
7582,-2659,-7528
7541,-2751,-7524
7507,-2837,-7519
7539,-2894,-7502
7516,-2967,-7482
7494,-3077,-7490
7479,-3150,-7481
7475,-3218,-7468
7496,-3265,-7477
7496,-3278,-7447
7468,-3278,-7455
7464,-3300,-7464
7490,-3314,-7482
7501,-3293,-7458
7471,-3308,-7445
7438,-3306,-7483
7423,-3315,-7487
7423,-3390,-7512
7415,-3473,-7522
7365,-3552,-7518
7357,-3593,-7490
7366,-3610,-7485
7331,-3659,-7492
7303,-3756,-7489
7265,-3872,-7485
7250,-3936,-7491
7248,-3940,-7521
7228,-3975,-7500
7209,-4022,-7497
7123,-4112,-7501
7078,-4165,-7452
7051,-4249,-7454
7044,-4270,-7470
7046,-4300,-7493
7063,-4324,-7502
7059,-4347,-7476
7044,-4350,-7476
7070,-4367,-7439
7044,-4371,-7417
7010,-4394,-7407
7016,-4435,-7427
6971,-4491,-7471
6958,-4512,-7450
6943,-4525,-7439
6935,-4529,-7424
6937,-4542,-7412
6937,-4568,-7447
6870,-4641,-7477
6843,-4675,-7506
6828,-4701,-7513
6774,-4765,-7494
6714,-4840,-7486
6688,-4889,-7495
6600,-4952,-7498
6581,-5014,-7493
6547,-5050,-7491
6487,-5070,-7470
6388,-5130,-7467
6294,-5226,-7459
6271,-5288,-7492
6225,-5348,-7539
6097,-5412,-7510
6058,-5438,-7503
5973,-5539,-7486
5898,-5573,-7465
5803,-5614,-7532
5756,-5644,-7556
5692,-5661,-7535
5656,-5670,-7558
5482,-5747,-7541
5317,-5828,-7520
5043,-5942,-7524
4910,-6000,-7535
4775,-6045,-7587
4698,-6081,-7583
4631,-6126,-7600
4616,-6154,-7567
4599,-6137,-7522
4584,-6139,-7574
4516,-6165,-7606
4428,-6160,-7577
4378,-6180,-7527
4278,-6227,-7522
3935,-6209,-7539
3791,-6192,-7528
3678,-6218,-7531
3646,-6220,-7551
3618,-6201,-7569
3566,-6194,-7574
3465,-6186,-7556
3423,-6190,-7572
3356,-6152,-7568
3348,-6160,-7579
3315,-6229,-7597
3311,-6225,-7575
3320,-6205,-7536
3318,-6177,-7521
3301,-6186,-7566
3275,-6186,-7581
3275,-6177,-7578
3281,-6190,-7589
3303,-6177,-7589
3320,-6175,-7577
3322,-6201,-7608
3294,-6192,-7563
3241,-6167,-7566
3223,-6171,-7548
3232,-6156,-7559
3236,-6135,-7547
3303,-6128,-7561
3412,-6149,-7578
3436,-6179,-7564
3431,-6192,-7564
3523,-6210,-7586
3615,-6195,-7573
3720,-6169,-7555
3742,-6188,-7571
3742,-6212,-7583
3673,-6237,-7558
3583,-6231,-7541
3588,-6212,-7555
3607,-6235,-7577
3609,-6222,-7559
3609,-6195,-7546
3622,-6207,-7550
3579,-6216,-7567
3476,-6207,-7571
3285,-6180,-7548
3236,-6171,-7548
3223,-6186,-7545
3148,-6162,-7534
3005,-6104,-7569
2818,-6044,-7557
2593,-5957,-7555
2467,-5950,-7590
2319,-5905,-7584
2208,-5852,-7572
2126,-5802,-7580
2146,-5787,-7601
2124,-5796,-7636
2066,-5804,-7633
2066,-5766,-7651
2092,-5759,-7669
2107,-5792,-7607
2118,-5783,-7564
2081,-5755,-7568
2030,-5747,-7606
1925,-5682,-7620
1891,-5644,-7545
1848,-5637,-7527
1813,-5607,-7590
1779,-5562,-7623
1745,-5571,-7613
1725,-5554,-7575
1685,-5490,-7577
1590,-5395,-7598
1552,-5359,-7612
1526,-5376,-7652
1455,-5346,-7648
1335,-5239,-7695
1269,-5162,-7660
1220,-5099,-7647
1155,-5046,-7687
1072,-4969,-7672
1027,-4913,-7655
946,-4797,-7634
916,-4724,-7640
853,-4673,-7719
836,-4647,-7714
845,-4592,-7667
800,-4525,-7677
716,-4403,-7685
650,-4343,-7684
528,-4219,-7671
472,-4097,-7699
450,-3985,-7699
429,-3929,-7709
384,-3842,-7701
318,-3745,-7717
247,-3629,-7722
296,-3604,-7712
300,-3585,-7701
234,-3540,-7730
202,-3424,-7708
200,-3377,-7714
206,-3377,-7755
211,-3370,-7744
189,-3276,-7738
183,-3218,-7777
165,-3075,-7758
135,-2837,-7724
110,-2586,-7766
106,-2479,-7744
135,-2267,-7687
129,-2091,-7737
159,-1755,-7810
195,-1551,-7818
273,-1330,-7848
356,-1178,-7834
412,-990,-7797
440,-897,-7810
566,-704,-7828
680,-507,-7823
810,-319,-7811
960,-162,-7847
1153,33,-7869
1239,114,-7848
1338,253,-7813
1411,360,-7824
1526,487,-7843
1629,541,-7840
1723,616,-7825
1803,686,-7802
1959,825,-7818
2002,862,-7805
2055,866,-7743
2096,890,-7799
2160,915,-7801
2255,937,-7798
2360,1006,-7791
2340,1012,-7780
2341,991,-7804
2396,1001,-7794
2506,1035,-7776
2561,1070,-7782
2694,1080,-7791
2788,1087,-7771
2921,1132,-7778
3033,1177,-7790
3181,1245,-7775
3243,1265,-7758
3305,1265,-7768
3346,1248,-7783
3538,1245,-7807
3714,1275,-7799
3931,1278,-7781
4010,1231,-7770
4145,1216,-7727
4237,1239,-7743
4438,1222,-7740
4558,1200,-7713
4580,1183,-7718
4591,1173,-7740
4644,1132,-7770
4702,1113,-7725
4770,1145,-7641
4790,1113,-7672
4837,1089,-7716
4903,1087,-7693
5026,1042,-7658
5081,991,-7674
5101,976,-7701
5126,958,-7723
5158,920,-7754
5190,913,-7749
5281,885,-7742
5347,826,-7705
5413,755,-7706
5493,699,-7749
5585,590,-7780
5625,581,-7720
5673,560,-7716
5685,585,-7767
5715,566,-7782
5763,560,-7755
5797,517,-7722
5776,517,-7722
5801,530,-7707
5853,495,-7737
5880,472,-7750
5902,453,-7719
5941,410,-7721
5938,408,-7706
5981,390,-7645
6048,375,-7667
6063,341,-7698
6061,316,-7662
6093,341,-7641
6031,376,-7708
5994,408,-7697
5988,421,-7685
5971,446,-7670
5996,468,-7646
5971,478,-7665
5956,478,-7684
5973,465,-7669
5985,442,-7677
6009,429,-7651
6026,455,-7645
6043,423,-7691
6090,393,-7699
6189,307,-7731
6316,211,-7698
6500,16,-7664
6601,-98,-7647
6765,-308,-7636
6856,-450,-7643
7036,-687,-7553
7119,-805,-7511
7170,-1002,-7565
7205,-1071,-7563
7275,-1227,-7563
7327,-1296,-7590
7344,-1277,-7593
7346,-1277,-7597
7336,-1285,-7545
7305,-1300,-7560
7336,-1309,-7590
7333,-1292,-7594
7310,-1240,-7622
7291,-1174,-7587
7233,-1084,-7551
7260,-1086,-7547
7280,-1133,-7583
7246,-1120,-7571
7265,-1109,-7533
7282,-1112,-7567
7293,-1124,-7583
7291,-1140,-7538
7273,-1152,-7542
7256,-1142,-7571
7331,-1191,-7546
7350,-1270,-7526
7353,-1371,-7525
7395,-1431,-7533
7391,-1476,-7539
7389,-1514,-7533
7425,-1641,-7509
7449,-1776,-7502
7505,-1969,-7511
7545,-2089,-7504
7550,-2331,-7454
7558,-2464,-7451
7597,-2571,-7484
7616,-2629,-7482
7558,-2849,-7437
7509,-3062,-7447
7473,-3340,-7476
7436,-3539,-7452
7346,-3816,-7418
7290,-3966,-7423
7275,-4045,-7374
7256,-4088,-7405
7226,-4182,-7442
7215,-4217,-7428
7183,-4266,-7442
7123,-4362,-7419
6828,-4806,-7416
6435,-5232,-7435
5913,-5609,-7477
5653,-5796,-7510
5428,-5933,-7514
5298,-5993,-7496
5116,-6045,-7481
5092,-6036,-7477
5056,-6066,-7490
4950,-6115,-7456
4876,-6145,-7488
4820,-6145,-7519
4693,-6143,-7490
4668,-6128,-7446
4702,-6143,-7482
4672,-6179,-7504
4560,-6199,-7502
4451,-6210,-7478
4291,-6261,-7489
4188,-6265,-7479
4117,-6265,-7544
4089,-6265,-7553
4110,-6250,-7522
4070,-6269,-7541
3898,-6267,-7526
3853,-6269,-7537
3626,-6287,-7542
3406,-6235,-7498
3330,-6201,-7520
3288,-6203,-7563
3153,-6186,-7572
3000,-6165,-7552
2857,-6072,-7588
2818,-6059,-7611
2731,-6072,-7568
2632,-6025,-7549
2521,-5969,-7560
2469,-5955,-7579
2428,-5980,-7581
2392,-5952,-7596
2295,-5882,-7629
2203,-5850,-7625
2107,-5766,-7584
2041,-5700,-7583
1843,-5603,-7613
1659,-5487,-7615
1515,-5350,-7666
1393,-5260,-7695
1177,-5057,-7707
1066,-4913,-7708
913,-4776,-7713
832,-4669,-7760
710,-4465,-7759
639,-4328,-7768
506,-4105,-7785
444,-3990,-7741
412,-3867,-7726
348,-3771,-7743
262,-3486,-7761
181,-3177,-7758
133,-3053,-7780
121,-2909,-7750
99,-2723,-7756
99,-2524,-7783
90,-2427,-7798
78,-2333,-7773
97,-2159,-7802
135,-1911,-7781
163,-1662,-7796
198,-1482,-7824
249,-1356,-7835
335,-1110,-7810
418,-893,-7798
487,-730,-7848
588,-542,-7844
678,-379,-7823
766,-250,-7848
877,-117,-7838
976,16,-7855
1036,106,-7847
1211,240,-7856
1389,397,-7855
1509,506,-7854
1676,609,-7911
1818,680,-7929
1890,699,-7895
1946,750,-7828
1961,772,-7857
1948,765,-7858
1989,798,-7856
2094,832,-7839
2128,838,-7837
2145,823,-7834
2188,853,-7840
2251,915,-7859
2373,993,-7828
2471,1050,-7860
2529,1057,-7835
2578,1042,-7801
2514,1046,-7844
2510,1065,-7839
2550,1095,-7830
2510,1029,-7859
2375,961,-7844
2101,873,-7807
1815,738,-7841
1700,622,-7843
1554,508,-7816
1338,322,-7813
1211,200,-7816
971,-6,-7792
830,-254,-7738
663,-497,-7741
418,-872,-7742
313,-1116,-7784
260,-1214,-7799
245,-1367,-7818
193,-1562,-7773
168,-1725,-7738
140,-1907,-7710
125,-2057,-7720
112,-2237,-7740
110,-2490,-7759
101,-2682,-7795
106,-2749,-7782
140,-2967,-7739
223,-3413,-7715
296,-3580,-7711
367,-3760,-7720
448,-3996,-7704
562,-4253,-7642
699,-4457,-7591
841,-4564,-7610
907,-4682,-7624
1063,-4926,-7610
1284,-5102,-7578
1406,-5235,-7574
1591,-5434,-7524
1771,-5575,-7523
2015,-5710,-7493
2407,-5875,-7484
2748,-6019,-7439
2874,-6124,-7463
3065,-6177,-7518
3440,-6231,-7502
3691,-6259,-7472
4059,-6246,-7433
4404,-6235,-7449
4582,-6199,-7464
4813,-6134,-7435
5130,-6029,-7379
5368,-5910,-7353
5666,-5787,-7370
5818,-5729,-7446
5878,-5689,-7456
6086,-5535,-7411
6331,-5352,-7400
6412,-5265,-7368
6513,-5172,-7391
6594,-5132,-7451
6660,-5020,-7439
6757,-4889,-7411
6823,-4802,-7435
6900,-4695,-7437
7001,-4536,-7419
7134,-4290,-7387
7215,-4131,-7386
7305,-3884,-7398
7323,-3799,-7428
7344,-3758,-7439
7385,-3627,-7434
7419,-3490,-7396
7425,-3439,-7370
7406,-3450,-7364
7464,-3344,-7390
7513,-3265,-7417
7507,-3261,-7412
7485,-3272,-7429
7496,-3242,-7465
7537,-3134,-7378
7567,-2914,-7401
7558,-2789,-7431
7550,-2552,-7397
7526,-2220,-7418
7490,-1982,-7417
7462,-1703,-7425
7383,-1409,-7447
7160,-895,-7487
6500,75,-7530
5805,712,-7566
5456,901,-7618
5265,1001,-7678
5043,1093,-7623
4828,1155,-7676
4586,1239,-7723
4451,1261,-7709
4366,1261,-7721
4183,1291,-7712
3995,1284,-7681
3909,1278,-7695
3825,1273,-7719
3798,1276,-7682
3806,1280,-7697
3815,1291,-7662
3826,1331,-7683
3843,1312,-7687
3652,1278,-7684
3078,1203,-7687
2525,1072,-7659
2053,905,-7727
1621,616,-7784
1188,240,-7800
856,-122,-7752
699,-257,-7745
583,-415,-7746
476,-619,-7706
382,-839,-7738
339,-968,-7731
320,-1045,-7700
273,-1245,-7695
225,-1386,-7727
174,-1540,-7733
135,-1710,-7712
99,-1829,-7668
90,-2215,-7691
84,-2595,-7696
131,-2865,-7639
189,-3334,-7653
258,-3529,-7662
279,-3621,-7661
324,-3734,-7715
361,-3794,-7639
397,-3869,-7632
489,-4041,-7641
525,-4139,-7650
534,-4150,-7669
594,-4260,-7638
740,-4499,-7583
905,-4709,-7617
1057,-4898,-7614
1055,-4947,-7622
1081,-4986,-7575
1230,-5115,-7504
1383,-5230,-7551
1462,-5322,-7527
1524,-5365,-7523
1640,-5468,-7532
1897,-5595,-7506
2105,-5744,-7508
2145,-5785,-7478
2214,-5802,-7523
2390,-5856,-7522
2626,-5982,-7487
2823,-6025,-7482
2973,-6059,-7489
3076,-6090,-7443
3163,-6096,-7397
3264,-6111,-7448
3384,-6132,-7406
3493,-6180,-7436
3637,-6192,-7490
3759,-6167,-7476
3905,-6182,-7429
4051,-6167,-7370
4162,-6160,-7353
4278,-6134,-7347
4477,-6087,-7294
4610,-6068,-7328
4743,-6036,-7328
4903,-5982,-7317
5094,-5942,-7350
5263,-5895,-7388
5467,-5819,-7404
5593,-5740,-7344
5613,-5704,-7358
5731,-5590,-7341
5964,-5464,-7333
6114,-5397,-7344
6283,-5230,-7321
6495,-5039,-7360
6571,-4915,-7367
6637,-4845,-7367
6766,-4679,-7420
6877,-4497,-7382
7038,-4281,-7377
7196,-3947,-7402
7348,-3555,-7399
7466,-3000,-7364
7473,-2599,-7348
7498,-2367,-7407
7505,-2085,-7410
7408,-1679,-7421
7333,-1379,-7417
7143,-914,-7436
